2024-05-18 15:23:01,322 DEBUG   HandlerThread:2176 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.10.11', 'heartbeatAt': '2024-05-18T13:23:01.260615', 'startedAt': '2024-05-18T13:23:00.533456', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\ernst\\Documents\\02-Work\\01-Projects\\MANTRA\\test.py', 'codePathLocal': 'test.py', 'codePath': 'test.py', 'git': {'remote': 'https://github.com/aidos-lab/MANTRA.git', 'commit': 'b952d5d7ac2bf01ce1d8d6a60aefa9ac6fdd936d'}, 'email': 'ernstroell@gmail.com', 'root': 'C:/Users/ernst/Documents/02-Work/01-Projects/MANTRA', 'host': 'MININT-TDMRJO1', 'username': 'ernst', 'executable': 'C:\\Users\\ernst\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3400.0, 'min': 0.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 3400.0, 'min': 0.0, 'max': 3400.0}], 'disk': {'/': {'total': 929.9218711853027, 'used': 827.0811653137207}}, 'gpu': 'NVIDIA GeForce RTX 4070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070', 'memory_total': 12878610432}], 'memory': {'total': 31.77265167236328}}
2024-05-18 15:23:01,322 INFO    HandlerThread:2176 [system_monitor.py:probe():224] Finished collecting system info
2024-05-18 15:23:01,322 INFO    HandlerThread:2176 [system_monitor.py:probe():227] Publishing system info
2024-05-18 15:23:01,323 DEBUG   HandlerThread:2176 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-05-18 15:23:01,323 DEBUG   HandlerThread:2176 [system_info.py:_save_pip():68] Saving pip packages done
2024-05-18 15:23:01,323 INFO    HandlerThread:2176 [system_monitor.py:probe():229] Finished publishing system info
2024-05-18 15:23:01,328 DEBUG   SenderThread:2176 [sender.py:send():380] send: files
2024-05-18 15:23:01,328 INFO    SenderThread:2176 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2024-05-18 15:23:01,332 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 15:23:01,332 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: stop_status
2024-05-18 15:23:01,332 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 15:23:01,495 DEBUG   SenderThread:2176 [sender.py:send():380] send: telemetry
2024-05-18 15:23:01,795 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: log_artifact
2024-05-18 15:23:01,796 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: log_artifact
2024-05-18 15:23:01,910 INFO    wandb-upload_0:2176 [upload_job.py:push():131] Uploaded file C:\Users\ernst\AppData\Local\Temp\tmp8_5wzwgawandb\ydcj597i-wandb-metadata.json
2024-05-18 15:23:02,114 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\media\table\Table Name_0_44c6fc6ffebdb301e2f2.table.json
2024-05-18 15:23:02,114 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\wandb-metadata.json
2024-05-18 15:23:02,114 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: partial_history
2024-05-18 15:23:02,115 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\requirements.txt
2024-05-18 15:23:02,115 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\media
2024-05-18 15:23:02,116 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\media\table
2024-05-18 15:23:02,501 INFO    wandb-upload_0:2176 [upload_job.py:push():131] Uploaded file C:\Users\ernst\AppData\Local\Temp\tmp8_5wzwgawandb\ycs5reuj-media/table/Table Name_0_44c6fc6ffebdb301e2f2.table.json
2024-05-18 15:23:03,074 INFO    wandb-upload_1:2176 [upload_job.py:push():89] Uploaded file C:\Users\ernst\AppData\Local\wandb\wandb\artifacts\staging\tmpggtqz3if
2024-05-18 15:23:03,129 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-18 15:23:03,836 INFO    SenderThread:2176 [sender.py:send_request_log_artifact():1446] logged artifact run-1ipyqkrp-TableName - {'id': 'QXJ0aWZhY3Q6ODQxMjEyNTgy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM5MjkzMQ==', 'latestArtifact': None}}
2024-05-18 15:23:03,837 DEBUG   SenderThread:2176 [sender.py:send():380] send: files
2024-05-18 15:23:03,837 INFO    SenderThread:2176 [sender.py:_save_file():1380] saving file media\table\Table Name_0_44c6fc6ffebdb301e2f2.table.json with policy now
2024-05-18 15:23:03,838 DEBUG   SenderThread:2176 [sender.py:send():380] send: history
2024-05-18 15:23:03,838 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: summary_record
2024-05-18 15:23:03,840 INFO    SenderThread:2176 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-05-18 15:23:03,841 DEBUG   SenderThread:2176 [sender.py:send():380] send: exit
2024-05-18 15:23:03,841 INFO    SenderThread:2176 [sender.py:send_exit():585] handling exit code: 0
2024-05-18 15:23:03,841 INFO    SenderThread:2176 [sender.py:send_exit():587] handling runtime: 0
2024-05-18 15:23:03,841 INFO    SenderThread:2176 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-05-18 15:23:03,842 INFO    SenderThread:2176 [sender.py:send_exit():593] send defer
2024-05-18 15:23:03,843 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: poll_exit
2024-05-18 15:23:03,843 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,843 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-18 15:23:03,843 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,843 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-18 15:23:03,843 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 1
2024-05-18 15:23:03,844 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,844 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-18 15:23:03,844 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,844 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-18 15:23:03,844 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 2
2024-05-18 15:23:03,844 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,844 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-18 15:23:03,844 INFO    HandlerThread:2176 [system_monitor.py:finish():203] Stopping system monitor
2024-05-18 15:23:03,844 DEBUG   SystemMonitor:2176 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-18 15:23:03,844 INFO    HandlerThread:2176 [interfaces.py:finish():202] Joined cpu monitor
2024-05-18 15:23:03,844 DEBUG   SystemMonitor:2176 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-18 15:23:03,850 INFO    HandlerThread:2176 [interfaces.py:finish():202] Joined disk monitor
2024-05-18 15:23:03,850 DEBUG   SystemMonitor:2176 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-18 15:23:03,876 INFO    HandlerThread:2176 [interfaces.py:finish():202] Joined gpu monitor
2024-05-18 15:23:03,876 INFO    HandlerThread:2176 [interfaces.py:finish():202] Joined memory monitor
2024-05-18 15:23:03,876 INFO    HandlerThread:2176 [interfaces.py:finish():202] Joined network monitor
2024-05-18 15:23:03,877 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,877 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-18 15:23:03,877 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 3
2024-05-18 15:23:03,877 DEBUG   SenderThread:2176 [sender.py:send():380] send: stats
2024-05-18 15:23:03,877 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,877 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-18 15:23:03,877 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,877 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-18 15:23:03,877 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 4
2024-05-18 15:23:03,877 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,877 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-18 15:23:03,877 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,877 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-18 15:23:03,877 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 5
2024-05-18 15:23:03,877 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,877 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-18 15:23:03,878 DEBUG   SenderThread:2176 [sender.py:send():380] send: summary
2024-05-18 15:23:03,878 INFO    SenderThread:2176 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2024-05-18 15:23:03,878 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,878 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-18 15:23:03,878 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 6
2024-05-18 15:23:03,878 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:03,878 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-18 15:23:03,878 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:03,878 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-18 15:23:03,880 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 15:23:04,059 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 7
2024-05-18 15:23:04,059 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:04,059 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-18 15:23:04,059 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:04,059 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-18 15:23:04,059 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 8
2024-05-18 15:23:04,059 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:04,059 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-18 15:23:04,060 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:04,060 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-18 15:23:04,060 INFO    SenderThread:2176 [job_builder.py:build():298] Attempting to build job artifact
2024-05-18 15:23:04,060 INFO    SenderThread:2176 [job_builder.py:_get_source_type():428] is repo sourced job
2024-05-18 15:23:04,060 INFO    SenderThread:2176 [job_builder.py:build():404] adding wandb-job metadata file
2024-05-18 15:23:04,072 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 9
2024-05-18 15:23:04,073 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:04,073 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-18 15:23:04,073 DEBUG   SenderThread:2176 [sender.py:send():380] send: artifact
2024-05-18 15:23:04,132 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-18 15:23:04,134 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\config.yaml
2024-05-18 15:23:04,134 INFO    Thread-16 :2176 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\wandb-summary.json
2024-05-18 15:23:04,332 INFO    wandb-upload_0:2176 [upload_job.py:push():131] Uploaded file C:\Users\ernst\AppData\Local\Temp\tmp8_5wzwgawandb\8dks94sb-media/table/Table Name_0_44c6fc6ffebdb301e2f2.table.json
2024-05-18 15:23:05,020 INFO    wandb-upload_1:2176 [upload_job.py:push():89] Uploaded file C:\Users\ernst\AppData\Local\wandb\wandb\artifacts\staging\tmp_2cfohdk
2024-05-18 15:23:05,033 INFO    wandb-upload_0:2176 [upload_job.py:push():89] Uploaded file C:\Users\ernst\AppData\Local\wandb\wandb\artifacts\staging\tmplk48yxjg
2024-05-18 15:23:06,047 INFO    SenderThread:2176 [sender.py:send_artifact():1458] sent artifact job-https___github.com_aidos-lab_MANTRA.git_test.py - {'id': 'QXJ0aWZhY3Q6ODQxMjEyNjA5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3NjM5MjkzNg==', 'latestArtifact': None}}
2024-05-18 15:23:06,047 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:06,047 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-18 15:23:06,047 INFO    SenderThread:2176 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-18 15:23:06,157 INFO    SenderThread:2176 [dir_watcher.py:finish():388] scan: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files
2024-05-18 15:23:06,157 INFO    SenderThread:2176 [dir_watcher.py:finish():402] scan save: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\config.yaml config.yaml
2024-05-18 15:23:06,158 INFO    SenderThread:2176 [dir_watcher.py:finish():402] scan save: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\requirements.txt requirements.txt
2024-05-18 15:23:06,159 INFO    SenderThread:2176 [dir_watcher.py:finish():402] scan save: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\wandb-metadata.json wandb-metadata.json
2024-05-18 15:23:06,159 INFO    SenderThread:2176 [dir_watcher.py:finish():402] scan save: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\wandb-summary.json wandb-summary.json
2024-05-18 15:23:06,165 INFO    SenderThread:2176 [dir_watcher.py:finish():402] scan save: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\media\table\Table Name_0_44c6fc6ffebdb301e2f2.table.json media/table/Table Name_0_44c6fc6ffebdb301e2f2.table.json
2024-05-18 15:23:06,165 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 10
2024-05-18 15:23:06,165 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: poll_exit
2024-05-18 15:23:06,165 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:06,165 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-18 15:23:06,165 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:06,166 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-18 15:23:06,166 INFO    SenderThread:2176 [file_pusher.py:finish():175] shutting down file pusher
2024-05-18 15:23:06,561 INFO    wandb-upload_0:2176 [upload_job.py:push():131] Uploaded file C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\requirements.txt
2024-05-18 15:23:06,579 INFO    wandb-upload_1:2176 [upload_job.py:push():131] Uploaded file C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\config.yaml
2024-05-18 15:23:06,609 INFO    wandb-upload_2:2176 [upload_job.py:push():131] Uploaded file C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\files\wandb-summary.json
2024-05-18 15:23:06,823 INFO    Thread-15 (_thread_body):2176 [sender.py:transition_state():613] send defer: 11
2024-05-18 15:23:06,824 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:06,824 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-18 15:23:06,826 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:06,826 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-18 15:23:06,826 INFO    SenderThread:2176 [file_pusher.py:join():181] waiting for file pusher
2024-05-18 15:23:06,826 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 12
2024-05-18 15:23:06,826 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:06,827 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-18 15:23:06,827 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:06,827 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-18 15:23:06,828 INFO    SenderThread:2176 [file_stream.py:finish():595] file stream finish called
2024-05-18 15:23:07,014 INFO    SenderThread:2176 [file_stream.py:finish():599] file stream finish is done
2024-05-18 15:23:07,014 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 13
2024-05-18 15:23:07,014 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:07,014 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-18 15:23:07,014 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:07,014 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-18 15:23:07,014 INFO    SenderThread:2176 [sender.py:transition_state():613] send defer: 14
2024-05-18 15:23:07,014 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: defer
2024-05-18 15:23:07,015 DEBUG   SenderThread:2176 [sender.py:send():380] send: final
2024-05-18 15:23:07,015 INFO    HandlerThread:2176 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-18 15:23:07,015 DEBUG   SenderThread:2176 [sender.py:send():380] send: footer
2024-05-18 15:23:07,015 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: defer
2024-05-18 15:23:07,015 INFO    SenderThread:2176 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-18 15:23:07,015 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-18 15:23:07,015 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: server_info
2024-05-18 15:23:07,015 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: get_summary
2024-05-18 15:23:07,015 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: poll_exit
2024-05-18 15:23:07,015 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-18 15:23:07,015 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: server_info
2024-05-18 15:23:07,016 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 15:23:07,016 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: job_info
2024-05-18 15:23:07,158 DEBUG   SenderThread:2176 [sender.py:send_request():407] send_request: job_info
2024-05-18 15:23:07,159 INFO    MainThread:2176 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2024-05-18 15:23:07,159 INFO    MainThread:2176 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2024-05-18 15:23:07,159 INFO    MainThread:2176 [wandb_run.py:_footer_sync_info():3719] logging synced files
2024-05-18 15:23:07,161 DEBUG   HandlerThread:2176 [handler.py:handle_request():146] handle_request: shutdown
2024-05-18 15:23:07,162 INFO    HandlerThread:2176 [handler.py:finish():866] shutting down handler
2024-05-18 15:23:08,024 INFO    WriterThread:2176 [datastore.py:close():294] close: C:\Users\ernst\Documents\02-Work\01-Projects\MANTRA\wandb\run-20240518_152300-1ipyqkrp\run-1ipyqkrp.wandb
2024-05-18 15:23:08,165 INFO    SenderThread:2176 [sender.py:finish():1536] shutting down sender
2024-05-18 15:23:08,165 INFO    SenderThread:2176 [file_pusher.py:finish():175] shutting down file pusher
2024-05-18 15:23:08,165 INFO    SenderThread:2176 [file_pusher.py:join():181] waiting for file pusher
